Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Low,BB_Width,Stoch_K,Stoch_D,ADX,CCI,ATR
2010-03-08,7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.584271430969238,429889600,7.2780357837677006,7.3793699120799285,70.24673094828697,0.11293796633200426,0.03096541143862829,0.08197255489337596,7.7667802528837315,6.78929131465167,13.430669582748802,95.85732678575634,97.12303631171595,22.821316477676543,198.2016295733427,0.15926179188022122
2010-03-09,7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.702686309814453,920259200,7.329642939567566,7.435144220699734,73.45290416430231,0.14425368673379957,0.05362306649766255,0.09063062023613702,7.876243613988715,6.783042265146417,14.914796775991308,93.24003883725277,95.3236824381504,24.861669428581624,186.31835030483353,0.16602367706801094
2010-03-10,7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.757384300231934,596218000,7.380803632736206,7.491797126630349,74.80357235061588,0.1723300303642583,0.0773644592709817,0.09496557109327661,7.985415261191345,6.776192004281067,16.383354944534613,97.8501355774397,95.64916706681628,26.810583962876628,174.72870912995447,0.16044036059164773
2010-03-11,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.777217388153076,405700400,7.435053610801697,7.545299376225124,75.29445590157707,0.19424359953872994,0.10074028732453136,0.09350331221419858,8.07561506833186,6.794492153271534,17.230849730513064,100.0,97.03005813823081,28.62268392045646,151.7013416925449,0.15454151631223945
2010-03-12,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.810279846191406,416323600,7.484928631782532,7.59744775571224,76.12920766903261,0.21233272290575655,0.12305877444077641,0.08927394846498014,8.165980244547754,6.803877019017311,18.197945398526244,96.4709983396171,98.10704463901892,30.570608161429014,144.7144496249707,0.14919164011220223
2010-03-15,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.727329730987549,493502800,7.526821494102478,7.63524187996186,69.76034183320157,0.2162221292308999,0.14169144539880113,0.07453068383209877,8.224759760380646,6.82888322782431,18.545365180375985,87.38656248728279,94.61918694229996,30.47530454932016,100.07426240182194,0.15473410414898758
2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.745662689208984,446908000,7.564410758018494,7.6715113504016905,70.35070878164582,0.21854317048845484,0.15706179041673188,0.06148138007172296,8.282431731273794,6.846389784763193,18.98418782967801,89.36447285595416,91.07401122761802,30.386808338076225,92.36970671742395,0.14998266246643574
2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.735745429992676,450956800,7.602928590774536,7.7032041563041895,69.5595346941731,0.21693097522410554,0.16903562737820663,0.04789534784589891,8.328513885054111,6.877343296494962,19.086994849853163,85.96972080791559,87.57358538371751,30.55905901252483,85.82726108190178,0.14738180730133527
2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.751672267913818,342109600,7.641714310646057,7.733681316676168,70.14035456738353,0.21470567944263763,0.17816963779109282,0.03653604165154481,8.370081531547408,6.913347089744707,19.06292727762998,86.1759790212095,87.1700575616931,30.493622189553722,73.81559663233143,0.14295147743541609
2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.679543495178223,559445600,7.678464317321778,7.753092619849866,64.16945377488207,0.20367781453223,0.18327127313932026,0.020406541392909733,8.388416798643151,6.968511836000404,18.492043512393437,72.58632021031033,81.57734001314515,29.96258080379685,59.52180252563821,0.14297027923332933
2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.754680156707764,456419600,7.721910762786865,7.779158641818917,67.29285890811522,0.1998391527265495,0.18658484905676614,0.013254303669783363,8.404949064296455,7.0388724612772755,17.69091414009241,84.94193907043143,81.23474610065041,29.108692976651874,59.57478076143195,0.14768162085163786
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.8631744384765625,602431200,7.777803611755371,7.815021060220371,71.19729309277989,0.20483915431854705,0.19023571010912235,0.014603444209424693,8.408752452805613,7.146854770705128,16.22434488051682,97.91558717785956,85.14794881953378,28.914080975710995,81.84604421932517,0.14907177805625718
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.893528461456299,597780400,7.829071450233459,7.85090341756871,72.19730856532347,0.20929970584603996,0.19404850925650588,0.015251196589534083,8.418226230194652,7.239916670272267,15.050438195799682,94.66920260991779,92.50890961940293,29.01313688510704,95.00139469803136,0.1452860936922709
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.811783313751221,542284400,7.873089289665222,7.874116676767895,65.59254433109112,0.20265994515253372,0.19577079643571146,0.006889148716822252,8.400219651676313,7.345958927654131,13.390686746130006,66.97234783141262,86.51904587306332,28.654818369201614,82.81668472041002,0.14694940313155763
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.939512729644775,640875200,7.920017910003662,7.909575035490892,70.1825500386115,0.2072566874495525,0.1980679746384797,0.009188712811072808,8.402756256331537,7.437279563675787,12.190334714221674,92.53212037186512,84.72455693773185,28.533526402949253,109.3566193499446,0.1499734623360627
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,6.984293460845947,540744400,7.961803579330445,7.946724323812352,71.61230051872754,0.21274114536429156,0.2010026087836421,0.011738536580649467,8.42361710358728,7.49999005507361,11.600726384552965,89.21277067819899,82.90574629382557,28.817068706949705,136.8874675983159,0.14683753777589054
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.088281154632568,527310000,8.010017824172973,7.992104289043579,74.65191699026656,0.22447123205821917,0.2056963334385575,0.018774898619661667,8.452710301125915,7.567325347220032,11.053470458379392,90.59421196497965,90.77970100501459,29.722849528117372,180.04568892910953,0.1493338948754991
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.062732696533203,430659600,8.0558571100235,8.03027117560137,72.59541779949014,0.22868172439178558,0.21029341162920315,0.01838831276258243,8.455688207272248,7.656026012774751,9.926469444232287,85.68939004058589,88.49879089458818,30.563931719201637,156.94215544264677,0.14415190533151814
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.091885566711426,603145200,8.100964260101318,8.068102470412494,73.4928246197835,0.23213804161190232,0.214662337625743,0.01747570398615933,8.451768789202164,7.750159731000471,8.660809203383877,85.1453857695558,87.14299592504045,31.692644293461576,147.679118844727,0.14911038314980954
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.167624473571777,684507600,8.135857105255127,8.110902227869024,75.71751498366146,0.23938003403795882,0.21960587690818617,0.01977415712977265,8.506081144076669,7.765633066433585,9.101045754169062,98.70840064155998,89.84772548390056,32.74073454098867,147.15119915482515,0.14800047183595597
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.199180603027344,447017200,8.17239282131195,8.15319728285062,76.59880975339692,0.24531746555410194,0.22474819463736934,0.020569270916732607,8.556381488362168,7.788404154261732,9.39721512281821,96.51573131229623,93.456505907804,33.993633305545906,147.2401742446104,0.14569430050347001
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.231037139892578,628502000,8.203785681724549,8.195069671230547,77.48710087246121,0.25019359479431813,0.2298372746687591,0.02035632012555902,8.616412621799293,7.791158741649804,10.059427588264464,93.93659508284392,96.38690901223337,35.40893855198796,142.83382448404052,0.1436039453902548
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.211501121520996,572989200,8.230767846107483,8.230743323554293,75.59219124601292,0.24931085871455494,0.2337319914779183,0.015578867236636651,8.66444843154526,7.797087260669706,10.538034689992493,90.95082843923716,93.8010516114591,36.42194155547439,117.60631443128084,0.14227509214809375
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.2667999267578125,334182800,8.259857153892517,8.269277950175425,77.28554202798779,0.25102024005843937,0.23718964119402253,0.013830598864416843,8.719370807139033,7.800343500646001,11.126430994753141,99.40277307584745,94.76339886597617,37.42162283242219,118.74990129931417,0.13706161031148326
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.281829833984375,333026400,8.287875008583068,8.305843331554039,77.73754436250458,0.25092340345851305,0.23993639364692065,0.010987009811592396,8.770970241254815,7.804779775911321,11.657879303716463,95.88829564857527,95.41396572121995,38.548867544885006,114.45489279153344,0.13053680802901543
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.286036968231201,306210800,8.32107138633728,8.3394024062077,77.87030629839435,0.2483868018136448,0.24162647528026548,0.006760326533379324,8.810115605689367,7.832027166985194,11.754357020781457,96.19492137578486,97.1619967000692,39.216427925767924,101.14570573625282,0.12552403941875373
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.384015083312988,404076400,8.358999967575073,8.380853886029437,80.74962465252183,0.25285662674277276,0.24387250557276693,0.008984121170005827,8.864915338841385,7.8530845963087605,12.104686522999883,99.38648966697883,97.15656889711299,40.350896847145,121.54780885152384,0.1251805466957275
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.481090068817139,376784800,8.403285694122314,8.429344024819276,83.09635120849359,0.26267936896547894,0.24763387825130936,0.01504549071416958,8.931805621854139,7.874765766390489,12.57888752018746,99.46294321201422,98.34811808492599,41.845007434309885,137.18514646099817,0.12521867207910328
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.435405731201172,750545600,8.443910694122314,8.468045959618388,78.26133815591969,0.2630512451712459,0.2507173516352967,0.012333893535949214,8.974231174104125,7.913590214140503,12.561015841888507,80.84012875389702,93.22985387763003,43.476935561172766,125.50069562703001,0.1330857158267315
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.425487995147705,566924400,8.488232135772705,8.501939566607858,77.21097417052962,0.2594047117645246,0.2524548236611423,0.006949888103382318,8.9892058373583,7.98725843418711,11.803958552789748,77.86841684938071,86.05716293843064,43.68133537867682,94.69436251946807,0.13919185490359584
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.3509521484375,738326400,8.523660707473756,8.5241698254591,69.6458126282043,0.24652602546583324,0.2512690640220805,-0.004743038556247248,8.987968308000283,8.059353106947228,10.894558487514914,64.3828137478401,74.36378645037261,44.083694975700645,88.12953562247996,0.1452954905248443
2010-04-21,9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.790648460388184,982391200,8.578767871856689,8.59404482519565,81.29133121809438,0.2753073879561825,0.25607672880890087,0.019230659147281615,9.111840411807266,8.045695331906112,12.427718010633274,96.25451035682796,79.5019136513496,45.63651521119016,216.47711420071073,0.17486624959833477
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.008537292480469,793424800,8.645017862319946,8.681924901047784,84.47087666314529,0.3153747312713566,0.26793632930139205,0.04743840196996457,9.287384210142596,8.002651514497297,14.8609605683398,99.12443304409398,86.58725238292068,47.49753595813245,228.02057028685877,0.18928910548378436
2010-04-23,9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.139573097229004,796955600,8.723910713195801,8.776265353964876,86.01063663439797,0.35559414285980395,0.28546789201307443,0.07012625084672952,9.457599603278805,7.9902218231127975,16.82018338342745,96.16261594279902,97.18051978124032,49.49616171976651,239.09005265796046,0.19033474036168646
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.099603652954102,479068800,8.792839241027831,8.85709722501584,83.29741661065361,0.37926357655900667,0.3042270289222609,0.07503654763674578,9.590391450970605,7.995287031085057,18.14094828940703,91.40038122605215,95.5624767376484,51.364946237855044,196.23813615283962,0.1876322698064153
2010-04-27,9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.875399112701416,709343600,8.845785665512086,8.904856637162071,69.9655044687226,0.37223232138088846,0.31782808741398644,0.05440423396690203,9.645934486648455,8.045636844375716,18.09107413162828,69.72689660736742,85.7632979254062,50.858286717019304,120.48113629345445,0.1971381074550433
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.8621745109558105,758402400,8.891767835617065,8.94657099179805,69.2614054913349,0.36122802557625633,0.3265080750464404,0.03471995052981591,9.695187639133295,8.088348032100836,18.07109268638421,66.06254151465488,75.72993978269147,49.42454195354485,85.55873413308588,0.2024189912330173
2010-04-29,9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.073758125305176,558840800,8.951839303970337,9.008258132099742,73.80401687526569,0.3685468502684177,0.3349158300908359,0.033631020177581794,9.77644400637648,8.127234601564194,18.423134607441238,87.81505769438797,74.53483193880344,48.72665564139602,109.81916885015455,0.20938900879212655
2010-04-30,9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.84684944152832,542463600,8.996696472167969,9.038390037144605,63.04376164340978,0.34857103873625306,0.33764687181991937,0.010924166916333689,9.79965002202611,8.193742922309827,17.849964202797004,63.73213313788137,72.53657744897474,47.85218243920297,80.8807997371,0.21884582796653798
2010-05-03,9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.00493335723877,454342000,9.046446466445923,9.083543348775132,66.68768946544084,0.3439338722153167,0.33890427189899885,0.005029600316317828,9.847769688128484,8.245123244763363,17.715756670969967,80.09125443525443,77.21281508917458,47.04017160859514,80.23194034340827,0.22053543348148394
2010-05-04,9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.774420261383057,723819600,9.080625009536742,9.098307902891042,57.746359615019465,0.31452943271172096,0.3340293040615433,-0.01949987134982234,9.852975142962665,8.30827487611082,17.0109465508107,55.099389722912974,66.30759243201625,44.94305743468648,36.37099735996195,0.22927264588748703
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.693572044372559,883103200,9.108107137680054,9.102516666778186,54.963010960093854,0.2802435825511882,0.32327215975947227,-0.04302857720828407,9.847489247493058,8.36872502786705,16.235691974992154,46.33433509032344,60.50832641616361,41.836375484590256,-2.89967271058283,0.23827868333159372
2010-05-06,9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,7.400841236114502,1285860800,9.11935715675354,9.073195403475465,46.26724129052787,0.2224385519832932,0.30310543820423647,-0.08066688622094326,9.831988081026127,8.406726232480954,15.628972788829348,64.19891441344751,55.210879742227974,42.60674074866985,-135.42512918875178,0.37176898632665495
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.088581085205078,1676018400,9.10876784324646,9.011326377709665,39.15136986161907,0.14501355155387508,0.2714870608741642,-0.1264735093202891,9.855337885654444,8.362197800838475,16.392338793913087,50.0068115878331,53.51335369720135,43.32207992245805,-121.14212891271161,0.39970387567002164
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081543,7.633462429046631,984306400,9.129660654067994,9.017016310411748,52.79446256834709,0.1343527872912258,0.2440602061575765,-0.10970741886635071,9.846876958561015,8.412444349574972,15.711784515746363,74.77119174337074,62.99230591488379,43.010265162472756,-15.865004999721506,0.4190873135668477
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.709499359130859,848906800,9.15482144355774,9.030769938488,54.33324493481126,0.13167735491022903,0.22158363590810704,-0.08990628099787801,9.838646241864312,8.470996645251168,14.939118201759813,78.22706496431074,67.66835609850486,42.13660063257356,2.23300470683014,0.41310655633645205
2010-05-12,9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.876903057098389,654379600,9.184107160568237,9.062159209541132,57.60939696742312,0.1439495124513197,0.2060568112167496,-0.06210729876542989,9.850235976960217,8.517978344176257,14.50612029554685,85.8352894231816,79.61118204362104,40.97307953243301,40.097889761208236,0.4004611332363176
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.764798641204834,599712400,9.200964307785034,9.07787197888566,54.77546849625086,0.1412972428249759,0.19310489753839488,-0.05180765471341897,9.853391778110709,8.548536837459359,14.181719404642163,80.74036762148654,81.6009073363263,40.041084163317706,25.66991291911337,0.3937955673883482
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.62835168838501,759362800,9.212428569793701,9.07664603617115,51.457450457206164,0.12467448806071424,0.17941881564285878,-0.054744327582144536,9.846582857391533,8.578274282195869,13.767364008164751,76.51430384640226,81.02998696369013,39.60303040953128,-31.738777538570098,0.3882693938737229
2010-05-17,9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.640374660491943,762834800,9.225196409225465,9.076897425263715,51.734860826034044,0.1113697975845298,0.165809012031193,-0.05443921444666319,9.837453372775574,8.612939445675355,13.273581100947284,77.07516925648828,78.10994690812568,39.30327004771207,-41.7595648307919,0.38214306036791984
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.584478378295898,782678400,9.239071416854859,9.070798378775152,50.29554921562754,0.09437760887356283,0.151522731399667,-0.05714512252610415,9.817964861513854,8.660177972195864,12.531420497582001,74.46721998148546,76.01889769479199,38.72212151010048,-38.81502195462889,0.37599512792918166
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.463656425476074,1025726800,9.219642829895019,9.05160668398667,47.23673550987771,0.0685360868426077,0.13492540248825513,-0.06638931564564743,9.820380269017194,8.618905390772843,13.031685721582686,68.83063493296666,73.4576747236468,38.53383783914183,-76.89824938834224,0.3697250280669829
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.1456828117370605,1282915200,9.168375015258789,8.99825645969446,40.291610179738434,0.017366462813955152,0.11141361455339513,-0.09404715173943998,9.830773783642393,8.505976246875186,14.449643852507846,56.11250846502062,66.47012112649091,38.858696793391296,-139.14944602896767,0.3742599680352034
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.282728672027588,1223891200,9.117464351654053,8.965497404921893,44.10604089360126,-0.009930160834311863,0.08714485947585374,-0.0970750203101656,9.773538767328436,8.461389935979671,14.391598154268845,65.50573116843059,63.48295818880595,39.41315638752294,-124.0906574548495,0.38107308409229407
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.416170120239258,754238800,9.07685718536377,8.95096019247165,47.61517368849389,-0.018553758414954657,0.06600513589769207,-0.08455889431264672,9.702058394296596,8.451655976430942,13.775719859092863,72.25853339677043,64.62559101007388,39.07930818070766,-47.572769997407846,0.37574128920194744
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.3698883056640625,1048006400,9.04682149887085,8.932569442968909,46.524150907276436,-0.029486112098879858,0.046906886298377685,-0.07639299839725755,9.672718953476897,8.420924044264803,13.83684766377156,69.91635602996652,69.2268735317225,39.28389145367779,-80.0033960918652,0.37339236905648887
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.336525917053223,850654000,9.015589332580566,8.91215464221322,45.71111994229355,-0.04087774990266091,0.02934995905816997,-0.07022770896083089,9.641620448086083,8.389558217075049,13.887746932819226,47.49936581522607,63.224751747321,38.809209038163054,-43.2321164765338,0.3680991171486105
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.614230155944824,666282400,8.988285732269286,8.925112672358651,53.06408904361003,-0.02301219871365845,0.018877527503804288,-0.04188972621746274,9.555884116693392,8.420687347845181,12.62973611055426,65.37887132151053,60.93153105556771,38.154177196009904,10.084481872006648,0.36675532873847677
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.7203192710876465,815614800,8.980767869949341,8.948843454864672,55.541488411672425,0.001304295331689076,0.015362881069381247,-0.014058585737692171,9.534151827195926,8.427383912702757,12.323755947378828,75.86925193863655,62.91582969179105,36.88991931958351,56.63376830356421,0.3559922397228378
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.839033126831055,876472800,8.970910739898681,8.983749526615842,58.20019284825058,0.031594368349882274,0.018609178525481454,0.01298518982440082,9.492147141246473,8.449674338550889,11.62059051662528,85.2269551617072,75.49169280728476,35.00152960347873,112.33636302514314,0.3536764515382894
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.932802677154541,688548000,8.980321502685547,9.025943516721904,60.22361045658209,0.0638547974438275,0.027658302309150663,0.036196495134676834,9.526736402791673,8.43390660257942,12.169161203030932,94.24695414269017,85.11438708101132,33.248024867095715,119.16630144532515,0.33981693165825255
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.907858371734619,650106800,8.993053674697876,9.061295883124831,59.39984198476258,0.08603768395467526,0.039334178638255585,0.046703505316419675,9.565249912887602,8.42085743650815,12.725293518476608,91.84740065742038,90.44043665393924,31.53359151653019,109.45786713610212,0.32865656621771466
2010-06-04,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.69266939163208,758304400,9.010392951965333,9.068927603536633,52.70271891164918,0.08203808108446253,0.04787495912749698,0.03416312195696555,9.578491226836958,8.442294677093708,12.609844607225753,71.14776827552986,85.7473743585468,30.48044622760005,54.703567350658645,0.32683924528653163
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.541798114776611,886942000,9.0373215675354,9.05875763599371,48.568148486952104,0.06366756484285396,0.05103348027056838,0.012634084572285584,9.53874810691156,8.53589502815924,11.096795342049688,56.63488157015083,73.21001683436701,29.855770302647276,5.56859397417457,0.32543238572068983
2010-06-08,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.49341344833374,1000770400,9.029000186920166,9.04408005721115,47.28687090453496,0.04396226848539442,0.04961923791353359,-0.005656969428139175,9.533425116744837,8.524575257095496,11.173439348365601,51.980366938764796,59.92100559481516,29.67475540054219,-39.16291023420051,0.3229780647252597
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.309179306030273,854630000,9.005214405059814,9.009949934429649,42.671072699963666,0.01055820662259066,0.04180703165534501,-0.03124882503275435,9.526983577840806,8.483445232278822,11.588156579321922,34.25842580398127,47.62455810429896,29.751869406210705,-73.89134884023757,0.3239133435362135
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.528872966766357,776356000,8.984535837173462,9.003934314657192,49.05710658946581,0.005092880719502091,0.03446420146817643,-0.029371320748674337,9.48050976938081,8.488561904966115,11.040613364916593,55.39175800507347,47.21018358260651,29.8464584389186,-44.95206914679358,0.3231746030162928
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.619035720825195,545759200,8.97587513923645,9.008695744586838,51.44744320204021,0.00929994371825238,0.02943134991819162,-0.02013140619993924,9.46052091401151,8.49122936446139,10.798852864084914,56.81035010660744,48.8201779718874,29.491056561427968,2.6325797514621456,0.316646829531626
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.642180919647217,602960400,8.976696586608886,9.015622676324476,52.0690712383486,0.01468376172213759,0.026481832278980814,-0.011798070556843225,9.461999067821408,8.491394105396365,10.812496034153101,59.485742067534744,57.22928339307188,28.397318910157917,52.30459644902011,0.30841687454485245
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.804773807525635,585074000,8.98646445274353,9.040291273277948,56.302384402824686,0.03414763228136586,0.028014992279457824,0.0061326400019080345,9.487250193185933,8.485678712301127,11.145334031550421,73.67315191728635,63.323081363809514,27.283387819344092,75.80043584166943,0.30059630014934957
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.031981468200684,783678000,9.013053750991821,9.088324809356202,61.42904535578597,0.07054645476582522,0.036521284776731305,0.03402516998909391,9.569948556750454,8.456158945233188,12.357516578603578,98.04311337693582,77.0673357872523,25.44977193075406,134.45004589451509,0.29968635411468625
2010-06-17,9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.170828819274902,872855200,9.05507164001465,9.147498005032054,64.19369670145619,0.11142249264630166,0.05150152635064538,0.05992096629565628,9.68434373797321,8.425799542056088,13.898776795487455,96.64492167453835,89.45372898958685,24.325708322557034,167.3010438329991,0.2926934746250491
